,BabylonJS/Babylon.js,mrdoob/three.js,playcanvas/engine
2017-09-27,21,5,0
2017-09-28,12,7,1
2017-09-29,20,10,2
2017-09-30,0,9,0
2017-10-01,0,5,0
2017-10-02,5,15,0
2017-10-03,19,11,0
2017-10-04,6,12,0
2017-10-05,6,16,0
2017-10-06,24,9,0
2017-10-07,3,2,0
2017-10-08,10,5,0
2017-10-09,17,9,0
2017-10-10,23,30,0
2017-10-11,37,2,0
2017-10-12,13,7,0
2017-10-13,19,7,3
2017-10-14,6,11,0
2017-10-15,5,3,0
2017-10-16,42,11,0
2017-10-17,12,10,1
2017-10-18,21,16,6
2017-10-19,9,7,7
2017-10-20,21,10,4
2017-10-21,1,12,1
2017-10-22,6,7,0
2017-10-23,29,19,4
2017-10-24,26,30,10
2017-10-25,15,15,7
2017-10-26,27,46,1
2017-10-27,27,9,6
2017-10-28,3,2,1
2017-10-29,2,3,0
2017-10-30,27,18,11
2017-10-31,10,54,6
2017-11-01,27,32,5
2017-11-02,18,14,5
2017-11-03,19,9,5
2017-11-04,1,4,0
2017-11-05,0,22,0
2017-11-06,21,1,0
2017-11-07,11,2,1
2017-11-08,37,18,7
2017-11-09,25,12,5
2017-11-10,29,13,6
2017-11-11,6,3,0
2017-11-12,0,4,0
2017-11-13,29,5,4
2017-11-14,33,2,7
2017-11-15,15,42,4
2017-11-16,42,4,5
2017-11-17,29,15,3
2017-11-18,3,13,0
2017-11-19,12,11,0
2017-11-20,32,8,10
2017-11-21,37,15,3
2017-11-22,27,27,6
2017-11-23,19,21,13
2017-11-24,6,12,0
2017-11-25,2,10,0
2017-11-26,1,17,0
2017-11-27,12,16,1
2017-11-28,9,16,10
2017-11-29,12,12,8
2017-11-30,36,6,9
2017-12-01,17,4,0
2017-12-02,6,5,0
2017-12-03,10,11,0
2017-12-04,17,18,7
2017-12-05,36,27,3
2017-12-06,35,13,0
2017-12-07,32,17,3
2017-12-08,17,12,0
2017-12-09,7,0,2
2017-12-10,3,5,2
2017-12-11,19,1,4
2017-12-12,36,38,5
2017-12-13,23,5,4
2017-12-14,20,5,9
2017-12-15,14,11,5
2017-12-16,1,9,0
2017-12-17,1,5,0
2017-12-18,20,29,1
2017-12-19,26,11,3
2017-12-20,21,11,6
2017-12-21,25,15,7
2017-12-22,7,30,2
2017-12-23,6,1,0
2017-12-24,8,1,0
2017-12-25,8,11,0
2017-12-26,2,5,0
2017-12-27,4,9,0
2017-12-28,5,18,0
2017-12-29,14,16,2
2017-12-30,1,12,1
2017-12-31,24,20,1
2018-01-01,1,12,0
2018-01-02,14,13,1
2018-01-03,12,20,1
2018-01-04,27,9,5
2018-01-05,22,16,0
2018-01-06,4,7,0
2018-01-07,1,6,0
2018-01-08,40,22,2
2018-01-09,29,9,3
2018-01-10,18,12,0
2018-01-11,21,16,10
2018-01-12,19,18,2
2018-01-13,7,14,0
2018-01-14,8,2,0
2018-01-15,12,12,2
2018-01-16,34,12,4
2018-01-17,22,14,5
2018-01-18,49,10,2
2018-01-19,21,9,2
2018-01-20,13,8,0
2018-01-21,1,12,0
2018-01-22,28,6,3
2018-01-23,51,9,7
2018-01-24,45,8,5
2018-01-25,50,4,1
2018-01-26,36,10,1
2018-01-27,3,0,0
2018-01-28,0,2,0
2018-01-29,54,6,2
2018-01-30,39,13,1
2018-01-31,38,16,0
2018-02-01,27,14,0
2018-02-02,23,7,1
2018-02-03,1,10,0
2018-02-04,2,11,0
2018-02-05,15,18,3
2018-02-06,16,23,4
2018-02-07,32,13,15
2018-02-08,8,27,0
2018-02-09,19,17,5
2018-02-10,5,16,0
2018-02-11,4,3,0
2018-02-12,36,19,4
2018-02-13,22,29,5
2018-02-14,18,40,0
2018-02-15,49,5,2
2018-02-16,16,25,0
2018-02-17,3,11,0
2018-02-18,4,10,0
2018-02-19,10,13,0
2018-02-20,17,12,1
2018-02-21,29,28,7
2018-02-22,6,28,3
2018-02-23,11,19,9
2018-02-24,9,20,0
2018-02-25,4,23,0
2018-02-26,23,20,7
2018-02-27,28,32,1
2018-02-28,20,8,2
2018-03-01,11,15,0
2018-03-02,41,20,2
2018-03-03,6,14,0
2018-03-04,2,8,0
2018-03-05,27,8,11
2018-03-06,31,4,12
2018-03-07,35,44,4
2018-03-08,14,17,9
2018-03-09,33,35,8
2018-03-10,3,12,0
2018-03-11,12,15,0
2018-03-12,26,15,15
2018-03-13,42,13,3
2018-03-14,40,39,1
2018-03-15,36,12,9
2018-03-16,29,10,6
2018-03-17,3,18,2
2018-03-18,0,17,2
2018-03-19,27,9,3
2018-03-20,11,9,5
2018-03-21,23,11,8
2018-03-22,15,7,1
2018-03-23,21,15,3
2018-03-24,15,8,0
2018-03-25,3,13,0
2018-03-26,21,14,8
2018-03-27,21,18,5
2018-03-28,55,34,24
2018-03-29,8,22,4
2018-03-30,16,7,28
2018-03-31,8,10,0
2018-04-01,3,2,0
2018-04-02,16,3,0
2018-04-03,21,25,0
2018-04-04,27,22,4
2018-04-05,16,18,0
2018-04-06,21,12,1
2018-04-07,2,25,0
2018-04-08,0,21,1
2018-04-09,15,15,5
2018-04-10,36,21,4
2018-04-11,41,9,11
2018-04-12,17,35,2
