,rust-lang/rust,JetBrains/kotlin,apple/swift
2010-09-17,0.0,0.0,0.0
2010-09-18,0.0,0.0,2.0
2010-09-19,0.0,0.0,-0.20000000000000018
2010-09-20,1.0,0.0,-0.09000000000000007
2010-09-21,11.5,0.0,-0.057000000000000044
2010-09-22,1.875,0.0,-0.04132499999999985
2010-09-23,-1.5625,0.0,-0.032233499999999894
2010-09-24,4.2109375,0.0,-0.02632402499999992
2010-09-25,-5.49609375,0.0,-0.022187392499999934
2010-09-26,-1.9111328125,0.0,-0.01913662603124995
2010-09-27,1.86279296875,0.0,-0.016797705071874957
2010-09-28,2.707611083984375,0.0,0.0
2010-09-29,-2.4727020263671875,0.0,0.0
2010-09-30,3.22332763671875,0.0,0.0
2010-10-01,-1.3232421875,0.0,0.0
2010-10-02,-1.11322021484375,0.0,0.0
2010-10-03,-1.3870849609375,0.0,0.0
2010-10-04,0.37646484375,0.0,0.0
2010-10-05,1.082305908203125,0.0,0.0
2010-10-06,3.5644073486328125,0.0,0.0
2010-10-07,-0.0290679931640625,0.0,0.0
2010-10-08,3.5818328857421875,0.0,0.0
2010-10-09,5.1101837158203125,0.0,17.0
2010-10-10,-3.742919921875,0.0,9.299999999999999
2010-10-11,-0.8219451904296875,0.0,1.1349999999999985
2010-10-12,8.723236083984375,0.0,1.720499999999999
2010-10-13,0.4301910400390625,0.0,-1.0997624999999993
2010-10-14,2.4171142578125,0.0,-0.7217722499999984
2010-10-15,-4.0703887939453125,0.0,3.4514740375000015
2010-10-16,-2.2191925048828125,0.0,-0.843712723749999
2010-10-17,-2.08074951171875,0.0,3.447471732484376
2010-10-18,7.8639068603515625,0.0,0.1652009374671879
2010-10-19,-0.228179931640625,0.0,-0.517023405692187
2010-10-20,-0.16143798828125,0.0,-0.27736849665468727
2010-10-21,11.403579711914062,0.0,-0.188994607607812
2010-10-22,3.1020965576171875,0.0,-0.12950428499999958
2010-10-23,-0.69598388671875,0.0,-0.10703805206249968
2010-10-24,-6.949951171875,0.0,0.9088677923562503
2010-10-25,-2.7037811279296875,0.0,-0.14936694831249997
2010-10-26,3.340667724609375,0.0,-0.08816372315937493
2010-10-27,-1.6763458251953125,0.0,-0.0368988525359375
2010-10-28,5.5615386962890625,0.0,-0.020662499999999924
2010-10-29,-5.159942626953125,0.0,-0.016116749999999947
2010-10-30,-1.7699737548828125,0.0,-0.01316201249999996
2010-10-31,-0.95050048828125,0.0,-0.011093696249999967
2010-11-01,-0.5570068359375,0.0,-0.009568313015624975
2010-11-02,1.65966796875,0.0,-0.008398852535937478
2010-11-03,7.738250732421875,0.0,0.0
2010-11-04,-1.9596405029296875,0.0,0.0
2010-11-05,5.123443603515625,0.0,0.0
2010-11-06,3.8970947265625,0.0,0.0
2010-11-07,-6.09375,0.0,0.0
2010-11-08,-0.029296875,3.0,0.0
2010-11-09,-0.173828125,0.6999999999999997,0.0
2010-11-10,-1.05303955078125,-0.23500000000000018,0.0
2010-11-11,0.52685546875,-0.1305000000000001,5.0
2010-11-12,1.2209320068359375,-0.09048749999999979,-0.5000000000000004
2010-11-13,-1.2277984619140625,-0.06901274999999976,-0.22500000000000017
